"","wbic","county","waterbody.name","event","year","month","sunnies","bluegill","crappie","bass","bullhead","suckerfish","trout","gizzard.shad","round.goby","cisco","pike","muskies","walleye","carp","sheapshead","perch","catfish","sculpin","stickleback","minnow","bigmouth.buffalo","pumpkinseed","drum","darter","dace","chub","redhorse","sunfish","golden.shiner","blowfin","dogfish","sturgeon","date","state","anthropogenic","infectious","summerkill","unknown","winterkill","acipenseridae","amiidae","catostomidae","centrarchidae","cottoidae","clupeidae","cyprinidae","esocidae","gasterosteidae","gobiidae","ictaluridae","percidae","salmonidae","sciaenidae","site","site_id","gnis_nm","lat","long","fish_families","fish_species"
"282","2615100","polk","cedar lake","3317","2013",7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013-06-24","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6762,"nhd_2647328","cedar lake",45.21430141,-92.57203735,2,2
"283","2615100","polk","cedar lake","3512","2013",3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013-12-03","wi",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6762,"nhd_2647328","cedar lake",45.21430141,-92.57203735,2,2
"284","2615100","polk","cedar lake","8","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-07","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6762,"nhd_2647328","cedar lake",45.21430141,-92.57203735,NA,NA
"285","2615900","polk","big lake","1405","2009",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-09","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2208,"nhd_13105149","church pine lake",45.29122651,-92.53831423,1,1
"286","2616200","polk","horse lake","1396","2009",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-08","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6722,"nhd_2646972","horse lake",45.32079253,-92.57139783,1,1
"287","2616900","polk","lotus lake","1136","2008",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-04-24","wi",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6719,"nhd_2646936","lotus lake",45.33604687,-92.59578522,2,2
"288","2616900","polk","lotus lake","1460","2009",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-19","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6719,"nhd_2646936","lotus lake",45.33604687,-92.59578522,1,1
"289","2618000","polk","wapogasset lake","1459","2009",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-22","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6713,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,1,1
"290","2618000","polk","wapogasset lake","1459","2009",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-22","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6715,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,1,1
"291","2618000","polk","wapogasset lake","1796","2010",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-06-07","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6713,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,NA,NA
"292","2618000","polk","wapogasset lake","1796","2010",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-06-07","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6715,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,NA,NA
"293","2618000","polk","wapogasset lake","2260","2011",7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2011-06-17","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6713,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,1,2
"294","2618000","polk","wapogasset lake","2260","2011",7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2011-06-17","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6715,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,1,2
"295","2618100","polk","bear trap lake","2261","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-17","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6714,"nhd_2646860","wapogasset lake",45.32847038,-92.42576012,NA,NA
"296","2620000","polk","loveless lake","1174","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-20","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6665,"nhd_2646540","loveless lake",45.43948782,-92.49735102,NA,NA
"297","2620600","polk","balsam lake","2264","2011",7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-16","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6645,"nhd_2646368","balsam lake",45.4654081,-92.42741532,NA,NA
"298","2624600","polk","magnor lake","1179","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-22","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6721,"nhd_2646970","magnor lake",45.32270887,-92.20508657,NA,NA
"299","2624600","polk","magnor lake","1378","2009",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2009-06-01","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6721,"nhd_2646970","magnor lake",45.32270887,-92.20508657,1,2
"300","2624600","polk","magnor lake","2659","2012",9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-05-30","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6721,"nhd_2646970","magnor lake",45.32270887,-92.20508657,2,2
"301","2627400","polk","big round lake","1172","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-20","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6610,"nhd_2644214","big round lake",45.52444075,-92.30138523,NA,NA
"302","2628100","polk","bone lake","2262","2011",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-06-20","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6597,"nhd_2644120","1 reservoir",45.5348965,-92.38936713,1,1
"303","2628600","polk","white ash lake","1379","2009",7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-06-04","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6662,"nhd_2646514","white ash lake",45.44806736,-92.31139164,1,1
"304","2630100","polk","horseshoe lake","1454","2009",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2009-06-16","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6660,"nhd_2646504","horseshoe lake",45.44302043,-92.15888336,1,2
"305","2631200","barron","staples lake","455","2007",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-31","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,"nhd_167120756",NA,45.49762963,-92.1509821,NA,NA
"306","2641000","polk","big butternut lake","1395","2009",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-06-08","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6594,"nhd_2644088","big butternut lake",45.57099654,-92.45942456,NA,NA
"307","2641400","polk","forsythe lake","1858","2010",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-08-03","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2649800","burnett","wood lake","15","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-21","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6540,"nhd_2643664","wood lake",45.74124035,-92.58210679,NA,NA
"309","2649800","burnett","wood lake","2904","2012",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-17","wi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6540,"nhd_2643664","wood lake",45.74124035,-92.58210679,1,1
"310","2650900","burnett","little wood lake","2162","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-14","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6539,"nhd_2643660","little wood lake",45.74703087,-92.53719464,NA,NA
"311","2651800","burnett","dunham lake","3079","2012",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-08-20","wi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6534,"nhd_2643642","dunham lake",45.7564853,-92.47195657,1,1
"312","2655300","burnett","lower clam lake","52","2005",7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-06-27","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6109,"nhd_2266531","lower clam lake",45.82651967,-92.32196459,NA,NA
"313","2656400","burnett","long lake","3271","2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-30","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6135,"nhd_2266689","long lake",45.76582948,-92.36122616,NA,NA
"314","2665900","polk","somers lake","1723","2010",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2010-06-01","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6167,"nhd_2267065","somers lake",45.65974257,-92.34326496,1,1
"315","2668100","polk","largon lake","454","2007",9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-05-31","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6181,"nhd_2267225","largon lake",45.61402673,-92.19740687,1,1
"316","2674200","burnett","des moines lake","16","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-21","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5323,"nhd_1855083","des moines lake",45.9955634,-92.1363665,NA,NA
"317","2675000","burnett","bass lake","2060","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-07","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6034,"nhd_2266031","bass lake",45.9516629,-92.4248378,NA,NA
"318","2675200","burnett","yellow lake","2961","2012",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-20","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6056,"nhd_2266141","yellow lake",45.92035458,-92.40248657,NA,NA
"319","2675200","burnett","yellow lake","728","2007",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-27","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6056,"nhd_2266141","yellow lake",45.92035458,-92.40248657,NA,NA
"320","2677900","burnett","rice lake","3293","2013",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-06-13","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6211,"nhd_2268385","rice lake",45.86704065,-92.08438862,NA,NA
"321","2681600","washburn","yellow river flowage","1146","2008",9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2008-05-13","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5972,"nhd_2264157","yellow river flowage 36.52",45.82058808,-91.89434304,2,3
"322","2685200","washburn","spooner lake","10","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-15","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,NA,NA
"323","2685200","washburn","spooner lake","1147","2008",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-05-13","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,1,1
"324","2685200","washburn","spooner lake","1389","2009",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2009-06-03","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,1,2
"325","2685200","washburn","spooner lake","2164","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-16","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,NA,NA
"326","2685200","washburn","spooner lake","464","2007",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-07","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,NA,NA
"327","2685200","washburn","spooner lake","50","2005",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2005-06-22","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5966,"nhd_2264087","spooner lake 20",45.83989908,-91.82496915,1,2
"328","2688800","burnett","mcgraw lake","18","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-23","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5914,"nhd_2262401","mcgraw lake",46.15332388,-92.17268314,NA,NA
"329","2691500","washburn","lake nancy","14","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-22","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5198,"nhd_1850011","lake nancy",46.09332974,-91.98420612,NA,NA
"330","2692900","douglas","minong flowage","681","2007",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-06-15","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5151,"nhd_1849725","cranberry lake",46.15798536,-91.92799775,1,1
"331","2695800","washburn","gilmore lake","685","2007",7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-06-15","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5187,"nhd_1849929","gilmore lake",46.12254076,-91.88785003,2,2
"332","2706300","washburn","lower mckenzie lake","17","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-22","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5330,"nhd_1855143","lower mckenzie lake",45.98417696,-92.02095576,NA,NA
"333","2706500","burnett","middle mckenzie lake","2167","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-20","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5342,"nhd_1855289","middle mckenzie lake",45.94332855,-92.04093282,NA,NA
"334","2706800","burnett","mckenzie lake","1163","2008",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-06-19","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5348,"nhd_1855411","mckenzie lake",45.91840533,-92.03857997,1,1
"335","2706800","burnett","mckenzie lake","2166","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-09","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5348,"nhd_1855411","mckenzie lake",45.91840533,-92.03857997,NA,NA
"336","2706800","burnett","mckenzie lake","49","2005",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-06-21","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5348,"nhd_1855411","mckenzie lake",45.91840533,-92.03857997,1,1
"337","2710100","washburn","mckinley lake","1149","2008",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-06-17","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1
"338","272900","waupaca","white lake","2760","2012",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-09","wi",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10827,"nhd_9033749","white lake 9",44.36600285,-88.93287947,1,1
"339","273800","waupaca","ogdensburg pond","1861","2010",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-08-16","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10853,"nhd_9035767","ogdensburg pond 9.4",44.45757604,-89.04403773,NA,NA
"340","2766700","bayfield","line lake","3287","2013",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-08","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2767900","douglas","lydon lake","3289","2013",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-07","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2856400","douglas","lyman lake","2379","2011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-08-09","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4910,"nhd_1801977","lyman lake",46.45673509,-91.9835285,NA,NA
"343","2892500","bayfield","white river","3411","2013",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013-08-30","wi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,1
"344","3000042","milwaukee","unnamed ditch or canal t7n-r22e-s29","1960","2011",8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-03-14","wi",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1
"345","315600","outagamie","black otter lake (hortonville)","2963","2012",6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-19","wi",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10833,"nhd_9033815","black otter lake",44.3302937,-88.63241957,3,3
"346","322800","shawano","shawano lake","1400","2009",7,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2009-06-04","wi",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10740,"nhd_9029767","shawano lake",44.80760297,-88.51839678,3,5
"347","322800","shawano","shawano lake","1747","2010",9,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2010-05-27","wi",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10740,"nhd_9029767","shawano lake",44.80760297,-88.51839678,3,4
"348","322800","shawano","shawano lake","2679","2012",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-06-06","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10740,"nhd_9029767","shawano lake",44.80760297,-88.51839678,NA,NA
"349","322800","shawano","shawano lake","403","2007",9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2007-05-25","wi",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10740,"nhd_9029767","shawano lake",44.80760297,-88.51839678,3,4
"350","326400","shawano","white clay lake","103","2006",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2006-12-14","wi",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10745,"nhd_9029805","white clay lake",44.80076922,-88.40484345,1,1
"351","328900","shawano","island lake","1748","2010",7,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-06-02","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
