"","Fishkill.Inv.Seq.No","site_id","WBIC","Station.Name","Waterbody.Name","County","State","Lat","Long","Investigation.Start.Date","Season","Season1","Year","Cause.Category","Cause.Type","Mortality.Code","Confidence.Of.Cause.Code","Cause.Group","Cause.Detail","Investigation.Start.Month","Min.Kill.Size","Max.Kill.Size","Bass","Bigmouth.Buffalo","Bowfin","Bluegill","Bullhead","Carp","Catfish","Chub","Cisco","Crappie","Dace","Darter","Dogfish","Drum","Freshwater.Drum","Gizzard.Shad","Golden.Shiner","Minnow","Muskies","Perch","Pike","Pumpkinseed","Round.Goby","Sculpin","Shorthead.Redhorse","Stickleback","Sturgeon","Suckerfish","Sunfish","Sunnies","Trout","Walleye","Brown.Trout","Channel.Catfish","Gar","Largemouth.Bass","Northern.Pike","Rainbow.Smelt","Rock.Bass","Sauger","Smallmouth.Bass","Stonecat","White.Sucker","Whitefish","Yellow.Perch","Acipenseridae","Amiidae","Catostomidae","Centrarchidae","Clupeidae","Cyprinidae","Esocidae","Gasterosteidae","Gobiidae","Ictaluridae","Lepisosteidae","Osmeridae","Percidae","Salmonidae","Sciaenidae"
"826",271,"nhd_6863055",139900,"LAKE BUTTE DES MORTS - LEONARDS POINT RD","LAKE BUTTE DES MORTS","WINNEBAGO","WI",44.06997615,-88.63849539,"29-May-07","Summer","Winter",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","UNKNOWN","UNKNOWN","May","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"854",272,"nhd_120052443",131100,"LAKE WINNEBAGO - SANDY BEACH","LAKE WINNEBAGO","WINNEBAGO","WI",44.01905395,-88.41003568,"29-May-07","Summer","Winter",2007,"UNKNOWN","UNKNOWN","TOTAL","UNKNOWN","UNKNOWN","UNKNOWN","May","UNKNOWN",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,0,0,NA,NA,NA,1,NA,1
"864",273,"nhd_120052443",129800,"LITTLE LAKE BUTTE DES MORTS - 7TH STREET","LITTLE LAKE BUTTE DES MORTS","WINNEBAGO","WI",44.01905395,-88.41003568,"29-May-07","Summer","Winter",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","UNKNOWN","UNKNOWN","May","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,0
"422",274,"nhd_12175128",64200,"HORSESHOE LAKE_GENERAL LAKE STATION","HORSESHOE LAKE","MANITOWOC","WI",43.93143795,-87.89114455,"30-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","KNOWN","INFECTIOUS","COLUMNARIS","May","Few",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"30",275,"nhd_167120756",2631200,"STAPLES LAKE_GENERAL LAKE STATION","STAPLES LAKE","BARRON","WI",45.49762963,-92.1509821,"31-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","May","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"55",276,"nhd_2266639",2453400,"BIG DOCTOR LAKE_GENERAL LAKE STATION","BIG DOCTOR LAKE","BURNETT","WI",45.79435278,-92.3986441,"31-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","May","Fair Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"64",277,"nhd_2266211",2461100,"DEVILS LAKE_GENERAL LAKE STATION","DEVILS LAKE","BURNETT","WI",45.90936778,-92.33785407,"31-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","May","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"409",278,"nhd_14726148",1490300,"SEVEN ISLAND LAKE_GENERAL LAKE STATION","SEVEN ISLAND LAKE","LINCOLN","WI",45.42469069,-89.46712211,"31-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","May","Excludable",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"596",279,"nhd_13394761",1523500,"LITTLE BEARSKIN LAKE_GENERAL LAKE STATION","LITTLE BEARSKIN LAKE","ONEIDA","WI",45.71115221,-89.69931447,"31-May-07","Summer","Winter",2007,"NOT INVESTIGATED","UNKNOWN","SELECTIVE","UNKNOWN","WINTERKILL","UNKNOWN","May","Excludable",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"655",280,"nhd_2267225",2668100,"LARGON LAKE_GENERAL LAKE STATION","LARGON LAKE","POLK","WI",45.61402673,-92.19740687,"31-May-07","Summer","Winter",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","May","UNKNOWN",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"861",281,NA,241600,"LAKE WINNECONNE","LAKE WINNECONNE","WINNEBAGO","WI",NA,NA,"31-May-07","Summer","Winter",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","UNKNOWN","UNKNOWN","May","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"250",282,"nhd_2647948",NA,"Lily Lake","LILY LAKE","WASHINGTON","MN",45.04825968,-92.82335736,"1-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","UNKNOWN","UNKNOWN","INFECTIOUS","COLUMNARIS","Jun","3","15","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"251",283,"nhd_1098396",NA,"Coon Lake","COON LAKE","ANOKA","MN",45.30549419,-93.16641193,"1-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","UNKNOWN","UNKNOWN","INFECTIOUS","COLUMNARIS","Jun","3","15","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"253",284,"nhd_1101504",NA,"Lake Phalen","PHALEN LAKE","RAMSEY","MN",44.98762789,-93.0531108,"1-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","UNKNOWN","UNKNOWN","INFECTIOUS","COLUMNARIS","Jun","3","15","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"256",285,"nhd_1099136",NA,"Weaver Lake","WEAVER LAKE","HENNEPIN","MN",45.10976393,-93.50128226,"1-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","UNKNOWN","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","2","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",286,"nhd_13081151",2094000,"CHETEK LAKE CHAIN_GENERAL LAKE STATION","LAKE CHETEK","BARRON","WI",45.33796505,-91.65365728,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Fair Number",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"88",287,"nhd_1855223",2493100,"ROONEY LAKE_GENERAL LAKE STATION","ROONEY LAKE","BURNETT","WI",45.96109888,-92.07445799,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"215",288,NA,788800,"ROCK RIVER-HORICON","ROCK RIVER","DODGE","WI",NA,NA,"4-Jun-07","Summer","Summer",2007,"UNKNOWN","ENVIRONMENTAL CONDITION","TOTAL","KNOWN","ANTHROPOGENIC","ANTHROPOGENIC CONDITION","Jun","Excludable",NA,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,NA,0,0,1,NA,NA,NA,NA,0
"267",289,"nhd_6842187",691800,"HOWELL LAKE_GENERAL LAKE STATION","HOWELL LAKE","FOREST","WI",45.94682936,-88.93380447,"4-Jun-07","Summer","Summer",2007,"NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"274",290,"nhd_6807740",479300,"TRUMP LAKE_GENERAL LAKE STATION","TRUMP LAKE","FOREST","WI",45.47604859,-88.65652747,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"408",291,NA,1555500,"MUSKELLUNGE LAKE_GENERAL LAKE STATION","MUSKELLUNGE LAKE","LINCOLN","WI",NA,NA,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"579",292,"nhd_12988539",2272600,"BUCKSKIN LAKE_GENERAL LAKE STATION","BUCKSKIN LAKE","ONEIDA","WI",45.89413542,-89.9371561,"4-Jun-07","Summer","Summer",2007,"NOT INVESTIGATED","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","UNKNOWN","Jun","Fair Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"622",293,NA,2272700,"STONE LAKE_GENERAL LAKE STATION","STONE LAKE","ONEIDA","WI",NA,NA,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","Few",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,1,NA,0
"753",294,"nhd_13393651",1539700,"GUNLOCK LAKE_GENERAL LAKE STATION","GUNLOCK LAKE","VILAS","WI",45.91299418,-89.82013082,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,1,NA,NA,NA,NA,0
"769",295,"nhd_13078193",1844000,"DEEP LAKE_GENERAL LAKE STATION","DEEP LAKE","WASHBURN","WI",45.76737079,-91.77026949,"4-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"809",296,NA,241300,"WOLF RIVER - NEW LONDON","WOLF RIVER","WAUPACA","WI",NA,NA,"4-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","SUMMERKILL","UNKNOWN","Jun","Excludable",NA,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,1,NA,NA,NA,NA,0
"1",297,"nhd_13078839",2105800,"BUTTERNUT LAKE_GENERAL LAKE STATION","BUTTERNUT LAKE","BARRON","WI",45.6306858,-91.9045794,"5-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","Fair Number",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"312",298,"nhd_13282702",830700,"ROCK LAKE_GENERAL LAKE STATION","ROCK LAKE","JEFFERSON","WI",43.07828338,-88.9305651,"5-Jun-07","Summer","Summer",2007,"ANTHROPOGENIC","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"617",299,"nhd_13393729",1539600,"SHISHEBOGAMA LAKE_GENERAL LAKE STATION","SHISHEBOGAMA LAKE","ONEIDA","WI",45.8977098,-89.82038184,"5-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Few",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"833",300,"nhd_6863055",139900,"LAKE BUTTE DES MORTS BY HWY 41 BRIDGE","LAKE BUTTE DES MORTS","WINNEBAGO","WI",44.06997615,-88.63849539,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"834",301,"nhd_6863055",139900,"LAKE BUTTE DES MORTS BY HWY 41 BRIDGE","LAKE BUTTE DES MORTS","WINNEBAGO","WI",44.06997615,-88.63849539,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"835",302,"nhd_6863055",139900,"LAKE BUTTE DES MORTS BY HWY 41 BRIDGE","LAKE BUTTE DES MORTS","WINNEBAGO","WI",44.06997615,-88.63849539,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"836",303,"nhd_9033933",242800,"LAKE POYGAN - NORWEGIAN BAY","LAKE POYGAN","WINNEBAGO","WI",44.1445728,-88.81371805,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"837",304,"nhd_9033933",242800,"LAKE POYGAN - NORWEGIAN BAY","LAKE POYGAN","WINNEBAGO","WI",44.1445728,-88.81371805,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"840",305,"nhd_9033933",242800,"LAKE POYGAN NORWEGIAN BAY","LAKE POYGAN","WINNEBAGO","WI",44.1445728,-88.81371805,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","SUMMERKILL","UNKNOWN","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"841",306,"nhd_9033933",242800,"LAKE POYGAN NORWEGIAN BAY","LAKE POYGAN","WINNEBAGO","WI",44.1445728,-88.81371805,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","SUMMERKILL","UNKNOWN","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"862",307,NA,241600,"LAKE WINNECONNE - HIDDEN HARBOR","LAKE WINNECONNE","WINNEBAGO","WI",NA,NA,"5-Jun-07","Summer","Summer",2007,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","SUMMERKILL","UNKNOWN","Jun","Excludable",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"258",308,"nhd_1099370",NA,"Bass Lake","BASS LAKE","HENNEPIN","MN",45.05503776,-93.43318157,"6-Jun-07","Summer","Summer",2007,"NATURAL","ENVIRONMENTAL CONDITION","UNKNOWN","UNKNOWN","SUMMERKILL","DISSOLVED OXYGEN","Jun","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"259",309,"nhd_9028163",392100,"BISHOP LAKE_GENERAL LAKE STATION","BISHOP LAKE","FOREST","WI",45.48782586,-89.01417398,"6-Jun-07","Summer","Summer",2007,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","Large Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
