Lake_Name,Lake_ID,Nearest_Town,County,State
Rustad,nhd_3065300,Hitterdal,Becker,MN
Unnamed,nhd_3065500,Flom,Becker,MN
Unnamed,nhd_3065600,Flom,Becker,MN
Turtle,nhd_3065700,Lake Park,Becker,MN
Long,nhd_3065800,Rollag,Becker,MN
Sand,nhd_3065900,Lake Park,Becker,MN
Axberg (Main Basin),nhd_3066001,UNKNOWN,Becker,MN
Axberg (West Basin),nhd_3066002,UNKNOWN,Becker,MN
Johnny Cake,nhd_3067800,Elbow Lake Village,Becker,MN
Unnamed,nhd_3070700,UNKNOWN,Becker,MN
Unnamed,nhd_3070800,UNKNOWN,Becker,MN
Unnamed,nhd_3071000,Goldenrod,Becker,MN
Unnamed,nhd_3075100,Cormorant,Becker,MN
Unnamed,nhd_3078600,Two Inlets,Becker,MN
Unnamed,nhd_3083900,UNKNOWN,Becker,MN
Unnamed,nhd_3092400,UNKNOWN,Becker,MN
Unnamed,nhd_3109300,Richwood,Becker,MN
Iron Corner,nhd_3111300,Goldenrod,Becker,MN
Mikenna,nhd_3111500,Goldenrod,Becker,MN
Unnamed,nhd_3112100,UNKNOWN,Becker,MN
Unnamed,nhd_3115200,Lake Park,Becker,MN
Unnamed,nhd_3117000,UNKNOWN,Becker,MN
Unnamed,nhd_3117500,Rochert,Becker,MN
Donley Wetland,nhd_3125600,UNKNOWN,Becker,MN
Hesby,nhd_3128100,Audubon,Becker,MN
Burns,nhd_4000100,Pennington,Beltrami,MN
Schram,nhd_4000500,Bald Eagle Center,Beltrami,MN
Kitchi,nhd_4000700,Pennington,Beltrami,MN
Little Moose,nhd_4000800,Pennington,Beltrami,MN
Moose,nhd_4001100,Pennington,Beltrami,MN
Popple,nhd_4001400,Pennington,Beltrami,MN
Little Rice,nhd_4001500,Pennington,Beltrami,MN
Anderson,nhd_4001900,Hines,Beltrami,MN
Baumgartner,nhd_4002100,Pennington,Beltrami,MN
Webster,nhd_4002200,Blackduck,Beltrami,MN
Gilstad,nhd_4002400,Blackduck,Beltrami,MN
Bullhead,nhd_4002800,Kelliher,Beltrami,MN
Cass,nhd_4003000,Cass Lake,Beltrami,MN
Big Rice,nhd_4003100,Pennington,Beltrami,MN
Pimushe,nhd_4003200,Pennington,Beltrami,MN
Benjamin,nhd_4003300,Blackduck,Beltrami,MN
Rabideau,nhd_4003400,Blackduck,Beltrami,MN
Red,nhd_4003500,UNKNOWN,Beltrami,MN
Red (Upper Red),nhd_4003501,Waskish,Beltrami,MN
Red (Lower Red),nhd_4003502,UNKNOWN,Beltrami,MN
Drewery,nhd_4003600,Cass Lake,Beltrami,MN
Andrusia,nhd_4003800,Cass Lake,Beltrami,MN
Silver,nhd_4003900,Andrusia,Beltrami,MN
Ten,nhd_4004100,Andrusia,Beltrami,MN
Buck,nhd_4004200,Pennington,Beltrami,MN
Lost,nhd_4004300,Andrusia,Beltrami,MN
Mission,nhd_4004600,Andrusia,Beltrami,MN
Windigo,nhd_4004800,Cass Lake,Beltrami,MN
Big,nhd_4004900,Bemidji,Beltrami,MN
Meadow,nhd_4005000,Turtle River,Beltrami,MN
Flora,nhd_4005100,Andrusia,Beltrami,MN
South Twin,nhd_4005300,Bemidji,Beltrami,MN
Carter,nhd_4005600,Tenstrike,Beltrami,MN
Nelson,nhd_4005700,Tenstrike,Beltrami,MN
Rice Pond,nhd_4005900,Tenstrike,Beltrami,MN
Bass,nhd_4006200,Tenstrike,Beltrami,MN
North Twin,nhd_4006300,Turtle River,Beltrami,MN
Gull,nhd_4006400,Tenstrike,Beltrami,MN
Hanson,nhd_4006600,Hines,Beltrami,MN
Dutchman,nhd_4006700,Hines,Beltrami,MN
Erickson,nhd_4006800,UNKNOWN,Beltrami,MN
Erickson (NW Portion),nhd_4006801,Tenstrike,Beltrami,MN
Erickson (SE Portion),nhd_4006802,Tenstrike,Beltrami,MN
Blackduck,nhd_4006900,Blackduck,Beltrami,MN
Long,nhd_4007600,Turtle River,Beltrami,MN
Wolf,nhd_4007900,Bemidji,Beltrami,MN
Swenson,nhd_4008500,Bemidji,Beltrami,MN
Stocking,nhd_4008600,Andrusia,Beltrami,MN
Gallagher (Rhoda),nhd_4009200,Turtle River,Beltrami,MN
Buck,nhd_4009700,Turtle River,Beltrami,MN
Unnamed,nhd_4009900,Lavinia (Beltrami),Beltrami,MN
Little Bass,nhd_4011000,Lavinia (Beltrami),Beltrami,MN
Turtle River,nhd_4011100,Turtle River,Beltrami,MN
School,nhd_4011400,Turtle River,Beltrami,MN
Pool,nhd_4011500,Turtle River,Beltrami,MN
Gull,nhd_4012000,Tenstrike,Beltrami,MN
Rice,nhd_4012100,Nebish,Beltrami,MN
Medicine,nhd_4012200,Tenstrike,Beltrami,MN
Cranberry,nhd_4012300,Nebish,Beltrami,MN
Sandy,nhd_4012400,Tenstrike,Beltrami,MN
Loon,nhd_4012500,Hines,Beltrami,MN
Bemidji,nhd_4013000,UNKNOWN,Beltrami,MN
Stump,nhd_4013001,Bemidji,Beltrami,MN
Bemidji (main lake),nhd_4013002,Lavinia (Beltrami),Beltrami,MN
Big Bass,nhd_4013200,UNKNOWN,Beltrami,MN
Big Bass (west basin),nhd_4013201,Lavinia (Beltrami),Beltrami,MN
Big Bass (east basin),nhd_4013202,Lavinia (Beltrami),Beltrami,MN
Little Gnat,nhd_4013300,Turtle River,Beltrami,MN
Three Island,nhd_4013400,Turtle River,Beltrami,MN
Beltrami,nhd_4013500,Bemidji,Beltrami,MN
Hagali,nhd_4013600,Nebish,Beltrami,MN
White Fish,nhd_4013700,Nebish,Beltrami,MN
Jackson,nhd_4013800,Nebish,Beltrami,MN
Bass,nhd_4013900,Puposky,Beltrami,MN
Irving,nhd_4014000,Bemidji,Beltrami,MN
Carr,nhd_4014100,Bemidji,Beltrami,MN
Marquette,nhd_4014200,Bemidji,Beltrami,MN
Unnamed,nhd_4014400,Bemidji,Beltrami,MN
Movil,nhd_4015200,Bemidji,Beltrami,MN
Lindgren,nhd_4015300,Puposky,Beltrami,MN
Larson,nhd_4015400,Puposky,Beltrami,MN
Little Turtle,nhd_4015500,Puposky,Beltrami,MN
Black,nhd_4015700,Turtle River,Beltrami,MN
Turtle,nhd_4015900,Bemidji,Beltrami,MN
Des Moines,nhd_4016100,Werner,Beltrami,MN
Fox,nhd_4016200,Werner,Beltrami,MN
Crane,nhd_4016500,Puposky,Beltrami,MN
Julia,nhd_4016600,Puposky,Beltrami,MN
Dark,nhd_4016700,Nebish,Beltrami,MN
Silver,nhd_4017200,Nebish,Beltrami,MN
Rice,nhd_4017400,Puposky,Beltrami,MN
George,nhd_4017500,Puposky,Beltrami,MN
Strand,nhd_4017800,Puposky,Beltrami,MN
Upper Lindgren,nhd_4017900,Puposky,Beltrami,MN
Kinney,nhd_4018100,Redby,Beltrami,MN
Green,nhd_4019300,Redby,Beltrami,MN
Smith,nhd_4019400,Redby,Beltrami,MN
Campbell,nhd_4019600,Puposky,Beltrami,MN
Little Puposky,nhd_4019700,Puposky,Beltrami,MN
Puposky,nhd_4019800,Puposky,Beltrami,MN
Unnamed,nhd_4020000,Redby,Beltrami,MN
Unnamed,nhd_4020500,Bemidji,Beltrami,MN
Unnamed,nhd_4020600,Bemidji,Beltrami,MN
Unnamed,nhd_4020700,Bemidji,Beltrami,MN
Bootleg,nhd_4021100,Wilton (Beltrami),Beltrami,MN
Steinbrook,nhd_4021200,Wilton (Beltrami),Beltrami,MN
Miller,nhd_4021300,Wilton (Beltrami),Beltrami,MN
Fern,nhd_4021500,Bemidji,Beltrami,MN
Grass,nhd_4021600,Wilton (Beltrami),Beltrami,MN
Grant,nhd_4021700,Wilton (Beltrami),Beltrami,MN
Long,nhd_4022700,Werner,Beltrami,MN
Erick,nhd_4022900,Aure,Beltrami,MN
Deer,nhd_4023000,Bemidji,Beltrami,MN
Wolf,nhd_4023400,Pinewood,Beltrami,MN
Peterson,nhd_4023500,Werner,Beltrami,MN
Pony,nhd_4023700,Scribner,Beltrami,MN
Muskrat,nhd_4024000,Puposky,Beltrami,MN
Bog,nhd_4024300,Island Lake,Beltrami,MN
Boston,nhd_4024400,Puposky,Beltrami,MN
Rice,nhd_4025000,Island Lake,Beltrami,MN
Fox,nhd_4025100,Red Lake,Beltrami,MN
Unnamed,nhd_4025200,Island Lake,Beltrami,MN
Unnamed,nhd_4025300,Island Lake,Beltrami,MN
Dickens,nhd_4025600,Island Lake,Beltrami,MN
Island,nhd_4026500,Island Lake,Beltrami,MN
Ten Mile,nhd_4026700,Island Lake,Beltrami,MN
Shemahgun,nhd_4026900,Redby,Beltrami,MN
Emerald,nhd_4027000,Redby,Beltrami,MN
Heart,nhd_4027100,Redby,Beltrami,MN
Green,nhd_4027700,Red Lake,Beltrami,MN
Mina,nhd_4028200,Island Lake,Beltrami,MN
Burt,nhd_4028400,Red Lake,Beltrami,MN
Manomin,nhd_4028600,Wilton (Beltrami),Beltrami,MN
Long,nhd_4029500,Pinewood,Beltrami,MN
Buzzle,nhd_4029700,Pinewood,Beltrami,MN
Little Buzzle,nhd_4029800,Pinewood,Beltrami,MN
Funkley,nhd_4029900,Pinewood,Beltrami,MN
Whitefish,nhd_4030000,Pinewood,Beltrami,MN
Spring,nhd_4030300,Pinewood,Beltrami,MN
Myrtle,nhd_4030400,Debs,Beltrami,MN
Sandy,nhd_4030700,Debs,Beltrami,MN
Perch,nhd_4030800,Aure,Beltrami,MN
Whitefish,nhd_4030900,Aure,Beltrami,MN
Sandy,nhd_4031200,Red Lake,Beltrami,MN
Kesagiagan,nhd_4031500,Island Lake,Beltrami,MN
Shell,nhd_4031800,Island Lake,Beltrami,MN
Alaska,nhd_4031900,Island Lake,Beltrami,MN
Dunbar,nhd_4032000,Debs,Beltrami,MN
Sylvia,nhd_4032200,Debs,Beltrami,MN
Moose,nhd_4032600,Debs,Beltrami,MN
Balm,nhd_4032900,Solway,Beltrami,MN
Dellwater,nhd_4033100,Bemidji,Beltrami,MN
Johnson,nhd_4033600,Red Lake,Beltrami,MN
Moose,nhd_4034200,Solway,Beltrami,MN
Clearwater,nhd_4034300,Leonard,Beltrami,MN
Parks,nhd_4034400,Debs,Beltrami,MN
Mulligan,nhd_4034600,Gates Corner (Beltrami),Beltrami,MN
Unnamed,nhd_4035100,Bemidji,Beltrami,MN
Unnamed,nhd_4035600,Bemidji,Beltrami,MN
Little Rabideau,nhd_4035900,Hines,Beltrami,MN
Unnamed,nhd_4038200,Pinewood,Beltrami,MN
Unnamed,nhd_4038500,Pinewood,Beltrami,MN
Unnamed,nhd_4043700,UNKNOWN,Beltrami,MN
Unnamed (North portion),nhd_4044501,UNKNOWN,Beltrami,MN
Unnamed (South portion),nhd_4044502,UNKNOWN,Beltrami,MN
Unnamed,nhd_4046300,UNKNOWN,Beltrami,MN
Unnamed,nhd_4053400,UNKNOWN,Beltrami,MN
Ludlow Pit,nhd_4064900,Waskish,Beltrami,MN
Fourtown Pit,nhd_4065000,UNKNOWN,Beltrami,MN
City Pond #4,nhd_4065600,UNKNOWN,Beltrami,MN
Unnamed,nhd_5000200,Duelm,Benton,MN
Donovan,nhd_5000400,Cable,Benton,MN
Donovan (main bay),nhd_5000402,UNKNOWN,Benton,MN
Mayhew,nhd_5000700,Mayhew,Benton,MN
Pularskis,nhd_5000900,Mayhew,Benton,MN
Unnamed,nhd_5001100,UNKNOWN,Benton,MN
Unnamed,nhd_5001200,Watab,Benton,MN
Little Rock,nhd_5001300,Rice,Benton,MN
Unnamed,nhd_5002100,UNKNOWN,Benton,MN
Unnamed,nhd_5002400,UNKNOWN,Benton,MN
Unnamed,nhd_5002500,Saint Cloud,Benton,MN
Burton Marsh,nhd_5006700,UNKNOWN,Benton,MN
Marsh,nhd_6000100,Correll,Big Stone,MN
Marsh (Main Basin),nhd_6000101,UNKNOWN,Big Stone,MN
Unnamed,nhd_6000102,UNKNOWN,Big Stone,MN
Unnamed,nhd_6000103,UNKNOWN,Big Stone,MN
Artichoke,nhd_6000200,Correll,Big Stone,MN
Unnamed,nhd_6000300,Artichoke,Big Stone,MN
Unnamed,nhd_6000400,Correll,Big Stone,MN
Unnamed,nhd_6000500,Odessa,Big Stone,MN
Unnamed,nhd_6001100,Correll,Big Stone,MN
Unnamed,nhd_6001300,Artichoke,Big Stone,MN
Unnamed,nhd_6001700,Artichoke,Big Stone,MN
Unnamed,nhd_6001800,UNKNOWN,Big Stone,MN
Long,nhd_6002000,Correll,Big Stone,MN
Unnamed,nhd_6002600,Odessa,Big Stone,MN
Unnamed,nhd_6002700,Odessa,Big Stone,MN
Peterson,nhd_6002800,Ortonville,Big Stone,MN
Long Tom,nhd_6002900,Ortonville,Big Stone,MN
Unnamed,nhd_6003000,Odessa,Big Stone,MN
Unnamed,nhd_6003100,Odessa,Big Stone,MN
Horseshoe,nhd_6003200,Odessa,Big Stone,MN
Unnamed,nhd_6003400,Odessa,Big Stone,MN
Unnamed,nhd_6004400,Artichoke,Big Stone,MN
Otrey,nhd_6005000,Ortonville,Big Stone,MN
Unnamed,nhd_6005200,Odessa,Big Stone,MN
Unnamed,nhd_6005300,Odessa,Big Stone,MN
Larson Slough,nhd_6005400,Odessa,Big Stone,MN
Unnamed,nhd_6005600,Artichoke,Big Stone,MN
Unnamed,nhd_6006000,Ortonville,Big Stone,MN
Unnamed,nhd_6006100,Cashtown,Big Stone,MN
Unnamed,nhd_6006300,Odessa,Big Stone,MN
Unnamed,nhd_6006800,Clinton,Big Stone,MN
Olson,nhd_6006900,Clinton,Big Stone,MN
Unnamed,nhd_6007200,Clinton,Big Stone,MN
Unnamed,nhd_6008000,Clinton,Big Stone,MN
Unnamed,nhd_6008100,UNKNOWN,Big Stone,MN
Unnamed,nhd_6008200,UNKNOWN,Big Stone,MN
Bentsen,nhd_6009000,UNKNOWN,Big Stone,MN
Bentsen,nhd_6009001,Clinton,Big Stone,MN
Munnwyler,nhd_6009002,Clinton,Big Stone,MN
Walter,nhd_6009200,Cashtown,Big Stone,MN
Munnwyler,nhd_6009300,Ortonville,Big Stone,MN
Unnamed,nhd_6009400,Ortonville,Big Stone,MN
Unnamed,nhd_6009500,UNKNOWN,Big Stone,MN
Lindgren,nhd_6009600,Cashtown,Big Stone,MN
Olson,nhd_6010100,Clinton,Big Stone,MN
Thielke,nhd_6010200,Lagoona Beach,Big Stone,MN
Swenson,nhd_6010300,Clinton,Big Stone,MN
Unnamed,nhd_6010600,Lagoona Beach,Big Stone,MN
Unnamed,nhd_6010700,Lagoona Beach,Big Stone,MN
Unnamed,nhd_6010800,Ortonville,Big Stone,MN
Twin,nhd_6010900,Ortonville,Big Stone,MN
Unnamed,nhd_6011000,Ortonville,Big Stone,MN
Unnamed,nhd_6011300,Ortonville,Big Stone,MN
Bassett Slough,nhd_6011500,Clinton,Big Stone,MN
Lysing,nhd_6011600,Clinton,Big Stone,MN
Campbell Slough,nhd_6011800,Clinton,Big Stone,MN
Cup,nhd_6012000,Clinton,Big Stone,MN
Unnamed,nhd_6012100,Clinton,Big Stone,MN
Unnamed,nhd_6012200,UNKNOWN,Big Stone,MN
Unnamed,nhd_6012400,Clinton,Big Stone,MN
Unnamed,nhd_6012700,UNKNOWN,Big Stone,MN
Eli,nhd_6012900,Correll,Big Stone,MN
South Rothwell,nhd_6013500,Clinton,Big Stone,MN
East Toqua,nhd_6013800,Graceville,Big Stone,MN
Lannon,nhd_6013900,Graceville,Big Stone,MN
Unnamed,nhd_6014000,Graceville,Big Stone,MN
Lone Tree Slough,nhd_6014400,Graceville,Big Stone,MN
North Rothwell,nhd_6014700,Clinton,Big Stone,MN
Leo,nhd_6014800,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6014900,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6015000,Big Stone Colony,Big Stone,MN
Smithwicks,nhd_6015100,Graceville,Big Stone,MN
Big Stone,nhd_6015200,Ortonville,Big Stone,MN
Unnamed,nhd_6015400,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6015600,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6015900,UNKNOWN,Big Stone,MN
Unnamed,nhd_6016000,UNKNOWN,Big Stone,MN
Unnamed,nhd_6016200,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6016400,Barry,Big Stone,MN
Smithwick's Slough,nhd_6016500,Barry,Big Stone,MN
Barry,nhd_6017000,Barry,Big Stone,MN
Unnamed,nhd_6017200,Barry,Big Stone,MN
Unnamed,nhd_6017400,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6017600,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6017800,Barry,Big Stone,MN
Unnamed,nhd_6017900,Barry,Big Stone,MN
Unnamed,nhd_6018000,Barry,Big Stone,MN
Unnamed,nhd_6018400,Barry,Big Stone,MN
Unnamed,nhd_6018600,Barry,Big Stone,MN
Unnamed,nhd_6018700,Barry,Big Stone,MN
Unnamed,nhd_6018800,Barry,Big Stone,MN
Unnamed,nhd_6019000,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6019500,Beardsley,Big Stone,MN
Unnamed,nhd_6020000,Clinton,Big Stone,MN
Unnamed,nhd_6020300,Lagoona Beach,Big Stone,MN
Unnamed,nhd_6020600,Clinton,Big Stone,MN
Unnamed,nhd_6020800,Lagoona Beach,Big Stone,MN
Unnamed,nhd_6020900,Ortonville,Big Stone,MN
Unnamed,nhd_6021800,UNKNOWN,Big Stone,MN
Unnamed,nhd_6022400,UNKNOWN,Big Stone,MN
Unnamed,nhd_6022800,Clinton,Big Stone,MN
Unnamed,nhd_6023000,UNKNOWN,Big Stone,MN
Unnamed,nhd_6023300,UNKNOWN,Big Stone,MN
Unnamed,nhd_6023500,Graceville,Big Stone,MN
Unnamed,nhd_6023700,Clinton,Big Stone,MN
Unnamed,nhd_6024200,UNKNOWN,Big Stone,MN
Unnamed,nhd_6024300,UNKNOWN,Big Stone,MN
Unnamed,nhd_6024600,UNKNOWN,Big Stone,MN
Unnamed,nhd_6024700,UNKNOWN,Big Stone,MN
Unnamed,nhd_6025100,Barry,Big Stone,MN
Unnamed,nhd_6025700,Clinton,Big Stone,MN
Unnamed,nhd_6026500,UNKNOWN,Big Stone,MN
Unnamed,nhd_6026600,Artichoke,Big Stone,MN
Unnamed,nhd_6027500,Artichoke,Big Stone,MN
Unnamed,nhd_6027600,Odessa,Big Stone,MN
Unnamed,nhd_6027700,Ortonville,Big Stone,MN
Unnamed,nhd_6027800,Ortonville,Big Stone,MN
Unnamed,nhd_6029100,Cashtown,Big Stone,MN
Unnamed,nhd_6029200,Odessa,Big Stone,MN
Unnamed,nhd_6030100,UNKNOWN,Big Stone,MN
Unnamed,nhd_6031100,UNKNOWN,Big Stone,MN
Unnamed,nhd_6031200,Clinton,Big Stone,MN
Unnamed,nhd_6031600,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6033800,Barry,Big Stone,MN
Unnamed,nhd_6034300,UNKNOWN,Big Stone,MN
Unnamed,nhd_6034900,Big Stone Colony,Big Stone,MN
Unnamed,nhd_6035800,UNKNOWN,Big Stone,MN
Unnamed,nhd_6036000,UNKNOWN,Big Stone,MN
Unnamed,nhd_6036100,Clinton,Big Stone,MN
Unnamed,nhd_6036800,Clinton,Big Stone,MN
Unnamed,nhd_6039400,UNKNOWN,Big Stone,MN
Unnamed,nhd_6039800,UNKNOWN,Big Stone,MN
Unnamed,nhd_6040600,UNKNOWN,Big Stone,MN
Unnamed,nhd_6041600,Cashtown,Big Stone,MN
Unnamed,nhd_6041700,Odessa,Big Stone,MN
Unnamed,nhd_6042000,Odessa,Big Stone,MN
Unnamed,nhd_6042100,Odessa,Big Stone,MN
Unnamed,nhd_6042200,Odessa,Big Stone,MN
Unnamed,nhd_6042400,Odessa,Big Stone,MN
Unnamed,nhd_6043200,UNKNOWN,Big Stone,MN
Unnamed,nhd_6043300,UNKNOWN,Big Stone,MN
Unnamed,nhd_6044200,Correll,Big Stone,MN
Unnamed,nhd_6044500,UNKNOWN,Big Stone,MN
Unnamed,nhd_6044700,UNKNOWN,Big Stone,MN
Unnamed,nhd_6044900,UNKNOWN,Big Stone,MN
North Haukos,nhd_6045300,Artichoke,Big Stone,MN
Clinton Kid's Fishing Pond,nhd_6045500,Clinton,Big Stone,MN
Unnamed Pool,nhd_6046000,UNKNOWN,Big Stone,MN
Born,nhd_7000300,Smiths Mill,Blue Earth,MN
Stockman Marsh,nhd_7000500,Minnesota Lake,Blue Earth,MN
Unnamed,nhd_7001400,Minnesota Lake,Blue Earth,MN
Raub's Marsh,nhd_7001500,UNKNOWN,Blue Earth,MN
Hobza Marsh,nhd_7001900,Pemberton,Blue Earth,MN
Cottonwood,nhd_7002400,Mapleton,Blue Earth,MN
Mud,nhd_7003400,Madison Lake,Blue Earth,MN
Unnamed,nhd_7003700,Eagle Lake,Blue Earth,MN
Alice,nhd_7003900,Smiths Mill,Blue Earth,MN
Indian,nhd_7004300,Smiths Mill,Blue Earth,MN
Madison,nhd_7004400,Madison Lake,Blue Earth,MN
Gilfillin,nhd_7004500,Madison Lake,Blue Earth,MN
George,nhd_7004700,Marysburg,Blue Earth,MN
Duck,nhd_7005300,Madison Lake,Blue Earth,MN
Ballantyne,nhd_7005400,Madison Lake,Blue Earth,MN
Knights,nhd_7005700,Mapleton,Blue Earth,MN
Perch,nhd_7005800,Beauford,Blue Earth,MN
Rice,nhd_7005900,Saint Clair,Blue Earth,MN
Eagle,nhd_7006000,Eagle Lake,Blue Earth,MN
Eagle (North),nhd_7006001,UNKNOWN,Blue Earth,MN
Eagle (South),nhd_7006002,UNKNOWN,Blue Earth,MN
Unnamed,nhd_7007100,UNKNOWN,Blue Earth,MN
Wita,nhd_7007700,Marysburg,Blue Earth,MN
Lura,nhd_7007900,Mapleton,Blue Earth,MN
Ida,nhd_7009000,Amboy,Blue Earth,MN
Loon,nhd_7009600,Lake Crystal,Blue Earth,MN
Mills,nhd_7009700,Lake Crystal,Blue Earth,MN
Crystal,nhd_7009800,Lake Crystal,Blue Earth,MN
Lily,nhd_7010100,Lake Crystal,Blue Earth,MN
Porter,nhd_7011000,Willow Creek,Blue Earth,MN
Lieberg,nhd_7012400,Butternut,Blue Earth,MN
Armstrong,nhd_7012500,Butternut,Blue Earth,MN
Strom,nhd_7012600,Butternut,Blue Earth,MN
Evans Slough,nhd_7013700,Willow Creek,Blue Earth,MN
Hiniker Pond,nhd_7014700,North Mankato,Blue Earth,MN
Dorothy,nhd_7015800,Mankato,Blue Earth,MN
Lions,nhd_7015900,Mankato,Blue Earth,MN
Troost Pond,nhd_7016000,Mankato,Blue Earth,MN
Eagle Lake CFP,nhd_7016100,Eagle Lake,Blue Earth,MN
Red Jacket Valley Park Pond,nhd_7016600,UNKNOWN,Blue Earth,MN
Omsrud,nhd_8001000,Hanska,Brown,MN
Clear,nhd_8001100,New Ulm,Brown,MN
Domeier,nhd_8001300,Stark (Brown),Brown,MN
School,nhd_8001400,Stark (Brown),Brown,MN
Juni,nhd_8001600,Searles,Brown,MN
Somsen,nhd_8001800,New Ulm,Brown,MN
Rolloff Slough,nhd_8001900,Essig,Brown,MN
Mecklenburg,nhd_8002100,UNKNOWN,Brown,MN
Hanska,nhd_8002600,Hanska,Brown,MN
Zanders,nhd_8002700,Stark (Brown),Brown,MN
Bachelor,nhd_8002900,Stark (Brown),Brown,MN
Sleepy Eye,nhd_8004500,Sleepy Eye,Brown,MN
Altermatt,nhd_8005400,Leavenworth,Brown,MN
Lone Tree,nhd_8007300,Evan,Brown,MN
Unnamed,nhd_8009400,UNKNOWN,Brown,MN
Boise,nhd_8009600,Cobden,Brown,MN
Unnamed,nhd_8011500,Essig,Brown,MN
Unnamed,nhd_8011800,Leavenworth,Brown,MN
Springfield CFP,nhd_8012800,Springfield,Brown,MN
Wellner-Hageman Reservoir,nhd_8012900,Dotson,Brown,MN
Thomson Reservoir,nhd_9000100,Thomson,Carlton,MN
Forbay,nhd_9000200,Brownell,Carlton,MN
Graham,nhd_9000300,Holyoke,Carlton,MN
Bear,nhd_9000500,Atkinson,Carlton,MN
Blackhoof,nhd_9000600,Mahtowa,Carlton,MN
Spring,nhd_9000700,Barnum,Carlton,MN
Chub,nhd_9000800,Carlton,Carlton,MN
Venoah,nhd_9000900,Carlton,Carlton,MN
Hay,nhd_9001000,Wrenshall,Carlton,MN
Lac La Belle,nhd_9001100,Scotts Corner,Carlton,MN
Flodin,nhd_9001400,Atkinson,Carlton,MN
Sand,nhd_9001600,Barnum,Carlton,MN
Hizer,nhd_9001800,Mahtowa,Carlton,MN
Munson,nhd_9001900,Mahtowa,Carlton,MN
Crystal,nhd_9002000,Mahtowa,Carlton,MN
Benfield,nhd_9002100,Mahtowa,Carlton,MN
Twentynine,nhd_9002200,Barnum,Carlton,MN
Wild Rice,nhd_9002300,Sawyer,Carlton,MN
Torch Light,nhd_9002500,Sawyer,Carlton,MN
Bob,nhd_9002600,Sawyer,Carlton,MN
Unnamed,nhd_9002700,Sawyer,Carlton,MN
Park,nhd_9002900,Mahtowa,Carlton,MN
Hardwood,nhd_9003000,Big Lake Chapel,Carlton,MN
Cedar,nhd_9003100,Big Lake Chapel,Carlton,MN
Big,nhd_9003200,Sawyer,Carlton,MN
Sofie,nhd_9003300,Sawyer,Carlton,MN
Bear,nhd_9003400,Barnum,Carlton,MN
Little Hanging Horn,nhd_9003500,Barnum,Carlton,MN
Perch,nhd_9003600,Sawyer,Carlton,MN
Rice Portage,nhd_9003700,Sawyer,Carlton,MN
Hanging Horn,nhd_9003800,Barnum,Carlton,MN
Eddy,nhd_9003900,Barnum,Carlton,MN
Moosehead,nhd_9004100,Moose Lake,Carlton,MN
Moose,nhd_9004300,Moose Lake,Carlton,MN
Echo,nhd_9004400,Moose Lake,Carlton,MN
Coffee,nhd_9004500,Moose Lake,Carlton,MN
Bang,nhd_9004600,Corona,Carlton,MN
Corona,nhd_9004800,Sawyer,Carlton,MN
Kettle,nhd_9004900,Corona,Carlton,MN
Jaskari,nhd_9005000,Corona,Carlton,MN
Dead Fish,nhd_9005100,Big Lake Chapel,Carlton,MN
Lac,nhd_9005200,Big Lake Chapel,Carlton,MN
Miller,nhd_9005300,Corona,Carlton,MN
Eagle,nhd_9005700,Cromwell,Carlton,MN
Merwin,nhd_9005800,Cromwell,Carlton,MN
Island,nhd_9006000,UNKNOWN,Carlton,MN
Upper (North) Island,nhd_9006001,Cromwell,Carlton,MN
Lower (South) Island,nhd_9006002,Cromwell,Carlton,MN
Springer,nhd_9006100,Cromwell,Carlton,MN
Cross,nhd_9006200,Cromwell,Carlton,MN
Woodbury,nhd_9006300,Woodbury (Carlton),Carlton,MN
Flower,nhd_9006400,Cromwell,Carlton,MN
Long,nhd_9006600,Woodbury (Carlton),Carlton,MN
Tamarack,nhd_9006700,Wright,Carlton,MN
Cole,nhd_9006800,Wright,Carlton,MN
Mattlia,nhd_9007000,Wright,Carlton,MN
Walli,nhd_9007100,Wright,Carlton,MN
Kettle,nhd_9007400,Tamarack,Carlton,MN
Little Kettle,nhd_9007700,Corona,Carlton,MN
Second,nhd_9008400,Cloquet,Carlton,MN
First,nhd_9008500,Cloquet,Carlton,MN
Unnamed,nhd_9009300,Moose Lake,Carlton,MN
Unnamed,nhd_9010600,Otter Creek,Carlton,MN
Rogers,nhd_9013900,Corona,Carlton,MN
Unnamed,nhd_9015300,Scotts Corner,Carlton,MN
Unnamed,nhd_9015400,Blackhoof,Carlton,MN
Fond du Lac Reservoir,nhd_9016700,Fond du Lac,Carlton,MN
Knife Falls Reservoir,nhd_9016800,Cloquet,Carlton,MN
Scanlon Reservoir,nhd_9016900,Scanlon,Carlton,MN
Railroad,nhd_9017400,Woodbury (Carlton),Carlton,MN
Unnamed,nhd_9017500,UNKNOWN,Carlton,MN
