Site,site_id,Prmnn_I,GNIS_ID,GNIS_Nm,ReachCd,FType,FCode,Lat,Long
1150,nhd_12231282,12231282,624945,Duck Lake,4.05E+12,390,39004,43.2690363,-84.87717013
1151,nhd_12231284,12231284,624174,Crystal Lake,4.05E+12,390,39004,43.26195848,-84.9326681
1152,nhd_12232598,12232598,627622,Half Moon Lake,4.05E+12,390,39004,43.25191091,-85.06068996
1153,nhd_12232606,12232606,628426,Holland Lake,4.05E+12,390,39004,43.23036078,-85.0449801
1154,nhd_12232998,12232998,1617044,Lake Ovid,4.05E+12,390,39004,42.93676465,-84.41330972
1155,nhd_12233054,12233054,633174,Muskrat Lake,4.05E+12,390,39004,42.910949,-84.59030613
1156,nhd_12240394,12240394,622921,Cedar Lake,4.05E+12,390,39004,42.53038496,-83.99034545
1157,nhd_12240470,12240470,635102,Pleasant Lake,4.05E+12,390,39004,42.51425868,-83.95021262
1158,nhd_12240726,12240726,636323,Round Lake,4.05E+12,390,39004,42.87773738,-84.4451799
1159,nhd_12240922,12240922,634373,Park Lake,4.05E+12,390,39004,42.78913562,-84.440104
1160,nhd_12240972,12240972,630143,Lake Lansing,4.05E+12,390,39004,42.75907973,-84.40061086
1161,nhd_12241178,12241178,628170,Hewes Lake,4.05E+12,390,39004,42.52289041,-84.33836747
1162,nhd_12243944,12243944,635100,Pleasant Lake,4.05E+12,390,39004,42.39388187,-84.34822541
1163,nhd_12243952,12243952,630266,Leeke Lake,4.05E+12,390,39004,42.3912282,-84.14220288
1164,nhd_12243970,12243970,631582,Markla Lake,4.05E+12,390,39004,42.38543345,-84.17230796
1165,nhd_12244062,12244062,1615139,Trumbull Lake,4.05E+12,390,39004,42.36746584,-84.38374906
1166,nhd_12244068,12244068,,,4.05E+12,390,39004,42.35979798,-84.0956291
1167,nhd_12244070,12244070,1616638,Winnewana Impoundment,4.05E+12,390,39004,42.35332243,-84.10442141
1168,nhd_12244072,12244072,1616639,Winnewana Lake,4.05E+12,390,39004,42.35875974,-84.08518539
1169,nhd_12244086,12244086,1616314,White Lake,4.05E+12,390,39004,42.35862957,-84.34563196
1170,nhd_12244106,12244106,630739,Little Portage Lake,4.05E+12,390,39004,42.35125692,-84.22057358
1171,nhd_12244114,12244114,633065,Mud Lake,4.05E+12,390,39004,42.34788819,-84.12758849
1172,nhd_12244124,12244124,639027,Sugarloaf Lake,4.05E+12,390,39004,42.34246457,-84.1146828
1173,nhd_12244140,12244140,635280,Portage Lake,4.05E+12,390,39004,42.33807686,-84.23742644
1174,nhd_12244148,12244148,,,4.05E+12,390,39004,42.34053211,-84.14051109
1175,nhd_12244154,12244154,623408,Clear Lake,4.05E+12,390,39004,42.33181764,-84.14847986
1176,nhd_12244216,12244216,635219,Pond Lily Lake,4.05E+12,390,39004,42.31437674,-84.14365266
1177,nhd_12244258,12244258,1615983,Welch Lake,4.05E+12,390,39004,42.30232883,-84.2494601
1178,nhd_12244282,12244282,621998,Brill Lake,4.05E+12,390,39004,42.28679597,-84.29916237
1179,nhd_12244294,12244294,1614874,Tims Lake,4.05E+12,390,39004,42.28069817,-84.21863563
1180,nhd_12244316,12244316,626828,Gilletts Lake,4.05E+12,390,39004,42.264056,-84.31237932
1181,nhd_12244320,12244320,627177,Grass Lake,4.05E+12,390,39004,42.26108523,-84.21654438
1182,nhd_12244414,12244414,622980,Center Lake,4.05E+12,390,39004,42.2110798,-84.31128421
1183,nhd_12244422,12244422,636281,Round Lake,4.05E+12,390,39004,42.22006679,-84.32748232
1184,nhd_12244454,12244454,630824,Little Wolf Lake,4.05E+12,390,39004,42.19605893,-84.24126437
1185,nhd_12244470,12244470,624751,Dollar Lake,4.05E+12,390,39004,42.19492566,-84.28045743
1186,nhd_12244478,12244478,634150,Olcott Lake,4.05E+12,390,39004,42.19315852,-84.26922444
1187,nhd_12244494,12244494,1615506,Vandercook Lake,4.05E+12,390,39004,42.19051803,-84.40324714
1188,nhd_12244498,12244498,619801,Ackerson Lake,4.05E+12,390,39004,42.18707981,-84.35052589
1189,nhd_12244506,12244506,,,4.05E+12,390,39004,42.19167758,-84.54700713
1190,nhd_12244518,12244518,630423,Lime Lake,4.05E+12,390,39004,42.18595759,-84.55080009
1191,nhd_12244538,12244538,623967,Cranberry Lake,4.05E+12,390,39004,42.17700653,-84.3387724
1192,nhd_12244742,12244742,624067,Crispell Lake,4.05E+12,390,39004,42.11289322,-84.4433108
1193,nhd_12253764,12253764,,,4.05E+12,390,39004,42.16116579,-84.9890647
1194,nhd_12253770,12253770,633769,Nottawa Lake,4.05E+12,390,39004,42.15417278,-84.98534262
1195,nhd_12253806,12253806,628512,Homer Lake,4.05E+12,390,39004,42.13868761,-84.82299258
1196,nhd_12254638,12254638,621898,Brandywine Lake,4.05E+12,390,39004,42.34903252,-85.85463016
1197,nhd_12254656,12254656,633591,North Lake,4.05E+12,390,39004,42.33249591,-85.82469328
1198,nhd_12254660,12254660,626034,Fish Lake,4.05E+12,390,39004,42.32358358,-85.8076172
1199,nhd_12254682,12254682,,,,436,43601,42.29316958,-85.79143052
1200,nhd_12254684,12254684,637414,School Section Lake,4.05E+12,390,39004,42.29229853,-85.94487632
1201,nhd_12254716,12254716,630430,Lime Lake,4.05E+12,390,39004,42.25051606,-85.8340623
1202,nhd_12254738,12254738,631476,Maple Lake,4.05E+12,390,39004,42.22792813,-85.89057804
1203,nhd_12254740,12254740,619805,Ackley Lake,4.05E+12,390,39004,42.23143753,-85.87883329
1204,nhd_12254746,12254746,630236,Le Ferre Lake,4.05E+12,390,39004,42.21975527,-85.37354281
1205,nhd_12254780,12254780,623815,Lake Cora,4.05E+12,390,39004,42.20273961,-85.98263758
1206,nhd_12254798,12254798,1614832,Threemile Lake,4.05E+12,390,39004,42.19276589,-85.95287937
1207,nhd_12254814,12254814,620362,Austin Lake,4.05E+12,390,39004,42.17592852,-85.5512484
1208,nhd_12254816,12254816,630256,Lee Lake,4.05E+12,390,39004,42.17971972,-85.11884408
1209,nhd_12254832,12254832,634777,Pickerel Lake,4.05E+12,390,39004,42.16843189,-85.48717005
1210,nhd_12254834,12254834,625080,Eagle Lake,4.05E+12,390,39004,42.16989536,-85.97488602
1211,nhd_12254838,12254838,639028,Sugarloaf Lake,4.05E+12,390,39004,42.16111204,-85.6300381
1212,nhd_12254844,12254844,628998,Indian Lake,4.05E+12,390,39004,42.15136074,-85.48586908
1213,nhd_12254846,12254846,634492,Paw Paw Lake,4.05E+12,390,39004,42.16062237,-85.7492876
1214,nhd_12254848,12254848,627026,Gourdneck Lake,4.05E+12,390,39004,42.15768539,-85.57841086
1215,nhd_12254854,12254854,1615774,Warner Lake,4.05E+12,390,39004,42.14912774,-85.0502544
1216,nhd_12254862,12254862,628402,Hogset Lake,4.05E+12,390,39004,42.14849519,-85.5878083
1217,nhd_12254874,12254874,628901,Huzzy Lake,4.05E+12,390,39004,42.13342188,-85.81976726
1218,nhd_12254894,12254894,1615207,Turtle Lake,4.05E+12,390,39004,42.10529148,-85.12594035
1219,nhd_12254914,12254914,1615142,Tub Lake,4.05E+12,390,39004,42.09646975,-85.5631259
1220,nhd_12254938,12254938,622918,Cedar Lake,4.05E+12,390,39004,42.0885732,-85.83134644
1221,nhd_12254960,12254960,627243,Gravel Lake,4.05E+12,390,39004,42.07663167,-85.86638357
1222,nhd_12254990,12254990,1615348,Union Lake,4.05E+12,390,39004,42.05286637,-85.18131534
1223,nhd_12255004,12255004,628083,Hemlock Lake,4.05E+12,390,39004,42.06371545,-85.80713667
1224,nhd_12255006,12255006,1624842,Portage Lake,4.05E+12,390,39004,42.04990524,-85.5096649
1225,nhd_12255016,12255016,629613,Kenyon Lake,4.05E+12,390,39004,42.04971653,-85.25140247
1226,nhd_12255028,12255028,626032,Fish Lake,4.05E+12,390,39004,42.04940821,-85.86504768
1227,nhd_12255036,12255036,634038,Oliverda Lake,4.05E+12,390,39004,42.04152906,-85.25169203
1228,nhd_12255042,12255042,,,4.05E+12,390,39004,42.04294224,-85.90515797
1229,nhd_12255062,12255062,623952,Craig Lake,4.05E+12,390,39004,42.00675306,-85.03557665
1230,nhd_12255088,12255088,623802,Copley Lake,4.05E+12,390,39004,42.00706678,-85.88514552
1231,nhd_12255094,12255094,628898,Huyck Lake,4.05E+12,390,39004,42.00674746,-85.8546022
1232,nhd_12256458,12256458,,,4.05E+12,390,39004,42.19471673,-86.0017591
1233,nhd_12256548,12256548,636279,Round Lake,4.05E+12,390,39004,42.08064146,-86.21065352
1234,nhd_12256550,12256550,624091,Crooked Lake,4.05E+12,390,39004,42.07786722,-86.1949061
1235,nhd_12256552,12256552,,,4.05E+12,390,39004,42.07195851,-86.20401409
1236,nhd_12256554,12256554,631525,Magician Lake,4.05E+12,390,39009,42.06755166,-86.16628153
1237,nhd_12256562,12256562,622420,Cable Lake,4.05E+12,390,39004,42.0651795,-86.195589
1238,nhd_12256570,12256570,621503,Black Lake,4.05E+12,390,39004,42.06228901,-86.2860774
1239,nhd_12256574,12256574,624618,Dewey Lake,4.05E+12,390,39009,42.05555868,-86.1852861
1240,nhd_12256582,12256582,1615251,Twin Lakes,4.05E+12,390,39004,42.03401486,-86.04742227
1241,nhd_12256586,12256586,,,4.05E+12,390,39004,42.02930857,-86.04909808
1242,nhd_12256594,12256594,623757,Cook Lake,4.05E+12,390,39004,42.00979612,-86.09938078
1243,nhd_12257208,12257208,632342,Mill Pond,4.05E+12,390,39004,41.96908661,-84.65903156
1244,nhd_12257226,12257226,622238,Bullhead Lake,4.05E+12,390,39004,41.95421635,-84.66754304
1245,nhd_12257230,12257230,633639,North Sand Lake,4.05E+12,390,39004,41.94148398,-84.70559621
1246,nhd_12257254,12257254,632273,Middle Sand Lake,4.05E+12,390,39004,41.92668139,-84.69916852
1247,nhd_12257268,12257268,631533,Marble Lake,4.05E+12,390,39009,41.90840698,-84.90410435
1248,nhd_12257282,12257282,638410,South Sand Lake,4.05E+12,390,39004,41.91636773,-84.69564018
1249,nhd_12257312,12257312,626011,First Lake,4.05E+12,390,39009,41.89710164,-84.60452531
1250,nhd_12257318,12257318,629700,King Lake,4.05E+12,390,39004,41.89925007,-84.64637644
1251,nhd_12257326,12257326,628082,Hemlock Lake,4.05E+12,390,39004,41.89628712,-84.79237858
1252,nhd_12257328,12257328,636276,Round Lake,4.05E+12,390,39004,41.8966901,-84.7690992
1253,nhd_12257344,12257344,626345,Fourth Lake,4.05E+12,390,39004,41.88601591,-84.59580356
1254,nhd_12257356,12257356,635098,Pleasant Lake,4.05E+12,390,39004,41.8800397,-84.5664153
1255,nhd_12257394,12257394,632891,Wright Lake,4.05E+12,390,39004,41.8625343,-84.95133701
1256,nhd_12257406,12257406,630917,East Long Lake,4.05E+12,390,39004,41.85046466,-84.96764179
1257,nhd_12257446,12257446,623569,Coldwater Lake,4.05E+12,390,39009,41.82116628,-84.97779925
1258,nhd_12258506,12258506,635622,Randall Lake,4.05E+12,390,39004,41.97410421,-85.03076142
1259,nhd_12258530,12258530,1624536,Fishers Lake,4.05E+12,390,39004,41.99043905,-85.57279111
1260,nhd_12258542,12258542,1624670,Leidy Lake,4.05E+12,390,39004,41.98542563,-85.38735686
1261,nhd_12258552,12258552,632326,Mill Lake,4.05E+12,390,39004,41.98847157,-85.78125116
1262,nhd_12258562,12258562,630621,Little Fish Lake,4.05E+12,390,39004,41.98499022,-85.90430273
1263,nhd_12258568,12258568,1624964,Sturgeon Lake,4.05E+12,390,39004,41.96987514,-85.32887381
1264,nhd_12258584,12258584,1624749,Mohney Lake,4.05E+12,390,39004,41.97574798,-85.67771586
1265,nhd_12258618,12258618,1624693,Long Lake,4.05E+12,390,39004,41.95704562,-85.75168203
1266,nhd_12258622,12258622,1624832,Pleasant Lake,4.05E+12,390,39004,41.95668875,-85.70468316
1267,nhd_12258634,12258634,1624458,Clear Lake,4.05E+12,390,39004,41.94723285,-85.73160708
1268,nhd_12258640,12258640,1624684,Little Pleasant Lake,4.05E+12,390,39004,41.9512014,-85.69398987
1269,nhd_12258642,12258642,638372,South Lake,4.05E+12,390,39004,41.93730625,-85.03545592
1270,nhd_12258658,12258658,631740,Matteson Lake,4.05E+12,390,39004,41.93136476,-85.20800261
1271,nhd_12258664,12258664,1624475,Corey Lake,4.05E+12,390,39004,41.93235271,-85.74259175
1272,nhd_12258672,12258672,1624764,Mud Lake,4.05E+12,390,39004,41.93524247,-85.72666662
1273,nhd_12258682,12258682,621022,Belas Lake,4.05E+12,390,39004,41.93887578,-85.87999938
1274,nhd_12258688,12258688,1624515,Evans Lake,4.05E+12,390,39004,41.93128376,-85.47480019
1275,nhd_12258704,12258704,627913,Harwood Lake,4.05E+12,390,39004,41.92906905,-85.76927695
1276,nhd_12258712,12258712,629766,Kirk Lake,4.05E+12,390,39004,41.92950702,-85.88012974
1277,nhd_12258720,12258720,1624637,Kaiser Lake,4.05E+12,390,39004,41.92480117,-85.72073117
1278,nhd_12258736,12258736,1624911,Sand Lake,4.05E+12,390,39004,41.9145122,-85.45529254
1279,nhd_12258758,12258758,622823,Cary Lake,4.05E+12,390,39004,41.90182505,-85.10731006
1280,nhd_12258766,12258766,624634,Diamond Lake,4.05E+12,390,39004,41.90163115,-85.97948434
1281,nhd_12258768,12258768,624888,Driskels Lake,4.05E+12,390,39004,41.90729735,-85.79984554
1282,nhd_12258770,12258770,624788,Donnell Lake,4.05E+12,390,39004,41.90747883,-85.8922308
1283,nhd_12258798,12258798,620466,Bair Lake,4.05E+12,390,39004,41.89470759,-85.80673117
1284,nhd_12258802,12258802,1624505,Eberhard Lake,4.05E+12,390,39004,41.89064364,-85.3673207
1285,nhd_12258812,12258812,634346,Paradise Lake,4.05E+12,390,39004,41.89088657,-85.90869112
1286,nhd_12258824,12258824,1624532,Fish Lake,4.05E+12,390,39004,41.87711069,-85.47852435
1287,nhd_12258826,12258826,621408,Birch Lake,4.05E+12,390,39004,41.87840999,-85.85645854
1288,nhd_12258868,12258868,1624846,Prairie River Lake,4.05E+12,390,39004,41.85904612,-85.40243326
1289,nhd_12258870,12258870,1616801,Lake of the Woods,4.05E+12,390,39004,41.85052033,-85.04065822
1290,nhd_12258884,12258884,1624531,Fish Lake,4.05E+12,390,39004,41.85307527,-85.39685601
1291,nhd_12258890,12258890,623035,Chain Lake,4.05E+12,390,39004,41.85727159,-85.8937197
1292,nhd_12258896,12258896,1624597,Hawkins Lake,4.05E+12,390,39004,41.84823053,-85.39991329
1293,nhd_12258916,12258916,1625074,Omena Lake,4.05E+12,390,39004,41.8383459,-85.42385346
1294,nhd_12258920,12258920,1624583,Grey Lake,4.05E+12,390,39004,41.83721887,-85.41172302
1295,nhd_12258928,12258928,1624985,Thompson Lake,4.05E+12,390,39004,41.82585216,-85.4904544
1296,nhd_12258938,12258938,636032,Robbins Lake,4.05E+12,390,39004,41.82218068,-85.82019172
1297,nhd_12258944,12258944,1624745,Minnewaukan Lake,4.05E+12,390,39004,41.81574393,-85.45388653
1298,nhd_12258948,12258948,1624978,Tamarack Lake,4.05E+12,390,39004,41.81182579,-85.51837627
1299,nhd_12258952,12258952,1624648,Klinger Lake,4.05E+12,390,39004,41.80504389,-85.545132
1300,nhd_12258966,12258966,1624975,Sweet Lake,4.05E+12,390,39004,41.80455597,-85.35355596
1301,nhd_12258976,12258976,626817,Gilead Lake,4.05E+12,390,39004,41.79555919,-85.16382263
1302,nhd_12259036,12259036,630915,Long Lake,4.05E+12,390,39004,41.78017337,-85.81905075
1303,nhd_12259048,12259048,620518,Baldwins Lake,4.05E+12,390,39004,41.77778367,-85.82967121
1304,nhd_12259064,12259064,630201,Lake Lavine,4.05E+12,390,39004,41.76835403,-85.03766516
1305,nhd_12259070,12259070,1624710,Marl Lakes,4.05E+12,390,39004,41.77234555,-85.61497202
1306,nhd_12259078,12259078,449515,Lake Michiana,4.05E+12,390,39004,41.76125371,-85.06501267
1307,nhd_12259082,12259082,1624341,Aldrich Lake,4.05E+12,390,39004,41.76616401,-85.533975
1308,nhd_12259084,12259084,,,4.05E+12,390,39004,41.7680757,-85.62212889
1309,nhd_12259096,12259096,1624530,Fish Lake,4.05E+12,390,39004,41.76071825,-85.64176817
1310,nhd_12259104,12259104,629023,Indiana Lake,4.05E+12,390,39004,41.76056203,-85.83290509
1311,nhd_12263370,12263370,632332,Mill Pond,4.05E+12,390,39004,41.98715512,-86.0762988
1312,nhd_12263532,12263532,638869,Stone Lake,4.05E+12,390,39004,41.90485979,-86.01700211
1313,nhd_12263666,12263666,625079,Eagle Lake,4.05E+12,390,39004,41.80376084,-86.02513531
1314,nhd_12263676,12263676,623524,Coberts Lake,4.05E+12,390,39004,41.80405886,-86.05027416
1315,nhd_12263678,12263678,635097,Pleasant Lake,4.05E+12,390,39004,41.80323164,-86.08973731
1316,nhd_12263720,12263720,626677,Garver Lake,4.05E+12,390,39004,41.77897122,-86.05043896
1317,nhd_12497022,12497022,1615268,Twin Lakes,4.07E+12,390,39004,45.54170909,-84.29479957
1318,nhd_12497038,12497038,,,4.07E+12,390,39004,45.53145238,-84.27692133
1319,nhd_12497734,12497734,634142,Osmun Lake,4.07E+12,390,39004,45.32481348,-84.38941781
1320,nhd_12497794,12497794,627005,Gorman Lakes,4.07E+12,390,39004,45.28805148,-84.02628862
1321,nhd_12497812,12497812,624742,Dog Lake,4.07E+12,390,39004,45.284826,-84.40028593
1322,nhd_12497822,12497822,631977,McLavey Lake,4.07E+12,390,39004,45.28631822,-84.35466655
1323,nhd_12497828,12497828,624804,Dorsy Lake,4.07E+12,390,39004,45.27592972,-84.34659885
1324,nhd_12497858,12497858,631053,Loon Lake,4.07E+12,390,39004,45.25755516,-84.16909792
1325,nhd_12497870,12497870,635608,Rainy Lake,4.07E+12,390,39004,45.24910471,-84.06870451
1326,nhd_12497894,12497894,637830,Shoepac Lake,4.07E+12,390,39004,45.24387823,-84.17639282
1327,nhd_12497902,12497902,626396,Francis Lake,4.07E+12,390,39004,45.23863961,-84.18588769
1328,nhd_12497920,12497920,628028,Healy Lake,4.07E+12,390,39004,45.22888523,-84.03931545
1329,nhd_12497924,12497924,630947,Long Lake,4.07E+12,390,39004,45.23239251,-84.20384413
1330,nhd_12497926,12497926,630796,Little Tomahawk Lake,4.07E+12,390,39004,45.23150525,-84.18125426
1331,nhd_12497930,12497930,1614937,Tomahawk Lake,4.07E+12,390,39004,45.22915527,-84.16680148
1332,nhd_12497974,12497974,620843,Bear Den Lake,4.07E+12,390,39004,45.20276653,-84.222226
1333,nhd_12497988,12497988,1618843,Little Joe Lake,4.07E+12,390,39004,45.19332036,-84.22337647
1334,nhd_12498020,12498020,1615417,Upper Tomahawk Lake,4.07E+12,390,39004,45.18043083,-84.08093315
1335,nhd_12498028,12498028,626729,Lake Geneva,4.07E+12,390,39004,45.17890168,-84.21498889
1336,nhd_12498136,12498136,623432,Clear Lake,4.07E+12,390,39004,45.12481238,-84.18028291
1337,nhd_12498160,12498160,1615719,Walled Lake,4.07E+12,390,39004,45.12205852,-84.36255085
1338,nhd_12498174,12498174,633168,Muskellunge Lake,4.07E+12,390,39004,45.10631517,-84.19299049
1339,nhd_12498184,12498184,1614993,Town Corner Lake,4.07E+12,390,39004,45.1142007,-84.36485396
1340,nhd_12498234,12498234,629172,Jackson Lake,4.07E+12,390,39004,45.08699651,-84.16112685
1341,nhd_12498262,12498262,620861,Bear Lake,4.07E+12,390,39004,45.0708342,-84.19104667
1342,nhd_12501407,12501407,630167,Larks Lake,4.07E+12,390,39004,45.6046853,-84.93006427
1343,nhd_12501411,12501411,1618950,Vincent Lake,4.07E+12,390,39004,45.60316558,-84.69455498
1344,nhd_12501413,12501413,1618899,Douglas Lake,4.07E+12,390,39009,45.58085082,-84.6962903
1345,nhd_12502121,12502121,624593,Devereaux Lake,4.07E+12,390,39004,45.48596509,-84.45707536
1346,nhd_12502167,12502167,631556,Lake Marina,4.07E+12,390,39004,45.43286263,-84.6013574
1347,nhd_12502219,12502219,623528,Cochran Lake,4.07E+12,390,39004,45.40637114,-84.55090693
1348,nhd_12502223,12502223,636312,Round Lake,4.07E+12,390,39004,45.4067638,-84.89112823
1349,nhd_12502229,12502229,636041,Roberts Lake,4.07E+12,390,39004,45.39789604,-84.55624901
1350,nhd_12502247,12502247,633021,Mud Lake,4.07E+12,390,39004,45.39539831,-84.90179168
1351,nhd_12502373,12502373,1615943,Weber Lake,4.07E+12,390,39004,45.29723973,-84.72363375
1352,nhd_12502401,12502401,637950,Silver Lake,4.07E+12,390,39004,45.26985528,-84.63269154
1353,nhd_12502423,12502423,627575,Hackett Lake,4.07E+12,390,39004,45.24867403,-84.49993119
1354,nhd_12502433,12502433,,,4.07E+12,390,39004,45.23620259,-84.55391332
1355,nhd_12502455,12502455,,,4.07E+12,390,39004,45.22166971,-84.41062079
1356,nhd_12502457,12502457,630118,Lance Lake,4.07E+12,390,39004,45.22971626,-84.56928304
1357,nhd_12502491,12502491,638711,Standard Lake,4.07E+12,390,39004,45.19963708,-84.73588628
1358,nhd_12502495,12502495,627204,Grass Lake,4.07E+12,390,39004,45.19328791,-84.45716642
1359,nhd_12502511,12502511,1614835,Lake Thumb,4.07E+12,390,39004,45.19184305,-84.76422068
1360,nhd_12502533,12502533,634792,Pickerel Lake,4.07E+12,390,39004,45.1765763,-84.52246522
1361,nhd_12502605,12502605,628380,Hoffman Lake,4.07E+12,390,39004,45.13162351,-84.77997065
1362,nhd_12502685,12502685,,,4.07E+12,390,39004,45.0726438,-84.75041616
1363,nhd_12502729,12502729,631660,Martin Lake,4.07E+12,390,39004,45.05648517,-84.78546709
1364,nhd_12502745,12502745,1615227,Lake Twentyseven,4.07E+12,390,39004,45.04773336,-84.78569767
1365,nhd_12502753,12502753,626112,Five Lakes,4.07E+12,390,39004,45.04610806,-84.71302708
1366,nhd_12502759,12502759,,,4.07E+12,390,39004,45.04366125,-84.71903574
1367,nhd_12502761,12502761,,,4.07E+12,390,39004,45.0406224,-84.7159594
1368,nhd_12502815,12502815,621328,Big Lake,4.07E+12,390,39004,45.00872921,-84.58261861
1369,nhd_12941564,12941564,1620610,Long Lake,4.08E+12,390,39004,44.41901795,-83.85478865
1370,nhd_12941578,12941578,1621390,Rifle Lake,4.08E+12,390,39009,44.41215125,-83.97965859
1371,nhd_12941586,12941586,1620619,Loon Lake,4.08E+12,390,39004,44.40998031,-83.82262254
1372,nhd_12941596,12941596,1621040,North Dease Lake,4.08E+12,390,39004,44.40571981,-83.89258034
1373,nhd_12941602,12941602,1620008,George Lake,4.08E+12,390,39009,44.3990474,-83.97392684
