site_id,year,cause.group,anthropogenic,infectious,summerkill,thermal_stress,unknown,winterkill,min_air,mean_air,max_air,variance_after_ice_60,schmidt,cumulative_above_0,cumulative_above_5,cumulative_above_10,ice_duration,log_schmidt,lon,lat,population
nhd_7014051,2003,none,0,0,0,0,0,0,35.55833333333334,46.975,58.40833333333333,0.140739768,819.1123432,4209.355152,2841.472496,1842.100441,133,6.708221257838671,-92.97183859832005,43.67206092775046,NA
nhd_7014051,2004,none,0,0,0,0,0,0,36.68333333333333,47.625,58.583333333333336,0.213312343,908.8662146,4232.217749,2830.652154,1769.82506,123,6.812197915690491,-92.97183859832005,43.67206092775046,NA
nhd_7014051,2005,none,0,0,0,0,0,0,37.44166666666667,48.71666666666667,60,0.231895174,1010.688272,4350.829613,3040.851582,1996.915299,127,6.918386845068616,-92.97183859832005,43.67206092775046,NA
nhd_7014051,2006,none,0,0,0,0,0,0,38.4,49.06666666666667,59.75,0.151468369,927.0561187,4229.816416,2868.791901,1917.816922,129,6.832014112492292,-92.97183859832005,43.67206092775046,NA
nhd_7014051,2007,none,0,0,0,0,0,0,36.69166666666667,47.9,59.108333333333334,0.146846915,1006.207705,4434.853203,3104.274139,2086.260748,131,6.913943805489561,-92.97183859832005,43.67206092775046,NA
nhd_13409672,2008,summerkill,0,0,1,0,0,0,33.55,44.983333333333334,56.4,0.192005532,104.8880326,4086.123199,2945.144312,1962.402967,142,4.652893520344528,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2009,none,0,0,0,0,0,0,35.15,45.958333333333336,56.75,0.102084067,99.13249479,4057.984864,2782.700988,1803.612045,137,4.5964573874548265,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2010,none,0,0,0,0,0,0,37.725,48.875,60.050000000000004,0.179086858,135.8473327,4580.182295,3294.018905,2235.074191,111,4.9115317751363285,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2011,none,0,0,0,0,0,0,37.083333333333336,47.88333333333333,58.69166666666667,0.228626116,115.603194,4325.580728,3033.192219,2033.818025,129,4.750163672117164,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2012,none,0,0,0,0,0,0,39.375,51.06666666666667,62.78333333333333,0.280651134,90.75596121,4552.063344,3177.829056,2068.700779,118,4.508174269437637,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2013,none,0,0,0,0,0,0,34.45,45.40833333333333,56.391666666666666,0.173111959,107.9019565,4290.018202,2967.75844,2009.143916,127,4.681223097306538,-89.77099946409298,42.58213255566153,1027
